Num,Date,Liga,Team 1,Score,Team 2,Result,Liga Title
081,16.06. 18:00,NOR 1,Sarpsborg 08,2:0,Odds BK,1,Fussball - Norwegen Tippeligaen
082,16.06. 18:00,NOR 1,Lilleström SK,0:2,Viking FK,2,Fussball - Norwegen Tippeligaen
083,16.06. 18:00,NOR 1,Mjöndalen,1:1,Kristiansund BK,X,Fussball - Norwegen Tippeligaen
084,16.06. 18:00,NOR 1,Bodö Glimt,2:0,Strömsgodset,1,Fussball - Norwegen Tippeligaen
085,16.06. 18:00,NOR 2,FK Jerv,0:0,Sandnes ULF,X,Fussball - Norwegen Adeccoligaen
086,16.06. 18:00,NOR 2,Tromsdalen UIL,2:2,Nest-Sotra,X,Fussball - Norwegen Adeccoligaen
087,16.06. 18:00,NOR 2,Skeid Fotball*,1:1,Kfum Oslo,X,Fussball - Norwegen Adeccoligaen
088,16.06. 18:00,NOR 2,Sogndal IL,4:2,Strömmen IF,1,Fussball - Norwegen Adeccoligaen
089,16.06. 18:00,NOR 2,Ullensaker/Kisa,5:1,Raufoss IL,1,Fussball - Norwegen Adeccoligaen
090,16.06. 18:00,NOR 2,Notodden FK,0:2,Sandefjord Fotball,2,Fussball - Norwegen Adeccoligaen
091,16.06. 18:00,BB GER,Bayern München,74:70,Alba Berlin,1,Basketball - Deutschland BBL
092,16.06. 18:00,ESP 2B,Atletico Baleares,1:0,Melilla UD,1,Fussball - Spanien Segunda Division B
093,16.06. 18:30,U21 EM,Polen U21,3:2,Belgien U21,1,Fussball - U21 Europameisterschaft
094,16.06. 18:30,U21 EM,Polen U21+1,4:2,Belgien U21,1,Fussball - U21 Europameisterschaft
095,16.06. 19:00,ESP 2,Albacete Balompie,1:0,RCD Mallorca,1,Fussball - Spanien Segunda Division
096,16.06. 19:00,ESP 2B,Recreativo Huelva,1:1,CD Mirandes,X,Fussball - Spanien Segunda Division B
097,16.06. 20:00,NOR 1,Rosenborg BK,3:0,Valerenga IF,1,Fussball - Norwegen Tippeligaen
098,16.06. 21:00,COPA AM,Paraguay,2:2,Katar,X,Fussball - Copa America
099,16.06. 21:00,U21 EM,Italien U21,3:1,Spanien U21,1,Fussball - U21 Europameisterschaft
100,16.06. 21:00,U21 EM,Italien U21+1,4:1,Spanien U21,1,Fussball - U21 Europameisterschaft
101,17.06. 00:00,COPA AM,Uruguay,4:0,Ekuador,1,Fussball - Copa America
102,17.06. 00:00,G-CUP,Haiti,2:1,Bermuda,1,Fussball - Gold Cup
103,17.06. 02:30,G-CUP,Costa Rica,4:0,Nicaragua,1,Fussball - Gold Cup
104,17.06. 17:30,FIN 1,Vaasa PS,1:2,Kuopio PS,2,Fussball - Finnland Veikkausliiga
105,17.06. 18:00,WM DAM,China Damen,0:0,Spanien Damen,X,Fussball - Damen WM 2019 in Frankreich
106,17.06. 18:00,ISL 2,Vikingur Olafsvik,0:1,Keflavik IF,2,Fussball - Island 1. deild
107,17.06. 18:30,U21 EM,Serbien U21,0:2,Österreich U21,2,Fussball - U21 Europameisterschaft
108,17.06. 18:30,U21 EM,Serbien U21,0:3,Österreich U21+1,2,Fussball - U21 Europameisterschaft
109,17.06. 19:00,NOR 1,Stabaek IF,0:1,Tromsö IL,2,Fussball - Norwegen Tippeligaen
110,17.06. 19:00,SWE 2,Örgryte Göteborg,1:0,GAIS Göteborg,1,Fussball - Schweden Superettan
111,17.06. 20:30,BB POR,Benfica Lisboa,72:97,UD Oliveirense,2,"Basketball - Portugal, LPB"
112,17.06. 20:30,INT FSD,Österreich Damen,1:1,Slowakei Damen,X,"Fussball - Internationale Freundschaftsspiele, Damen"
113,17.06. 21:00,BB ESP,Real Madrid BC,81:80,FC Barcelona Lassa,1,Basketball - Spanien Spagnola ACB
114,17.06. 21:00,WM DAM,Südkorea Damen,1:2,Norwegen Damen,2,Fussball - Damen WM 2019 in Frankreich
115,17.06. 21:00,WM DAM,Nigeria Damen,0:1,Frankreich Damen,2,Fussball - Damen WM 2019 in Frankreich
116,17.06. 21:00,U21 EM,Deutschland U21,3:1,Dänemark U21,1,Fussball - U21 Europameisterschaft
117,17.06. 21:00,U21 EM,Deutschland U21,3:2,Dänemark U21+1,1,Fussball - U21 Europameisterschaft
118,18.06. 01:00,COPA AM,Japan,0:4,Chile,2,Fussball - Copa America
119,18.06. 01:00,G-CUP,Curacao,0:1,El Salvador,2,Fussball - Gold Cup
120,18.06. 03:30,G-CUP,Jamaika,3:2,Honduras,1,Fussball - Gold Cup
