Num,Date,Liga,Team 1,Score,Team 2,Result,Liga Title
077,28.11. 01:30,BRA 1,Atletico PR,2:0,Gremio RS,1,Fussball - Brasilien Brasilero Serie A
078,28.11. 16:50,EL,FC Astana KAZ,2:1,Manchester U. ENG,1,Fussball - UEFA Europa League
079,28.11. 16:50,EL,Trabzonspor TUR,0:1,Getafe CF ESP,2,Fussball - UEFA Europa League
080,28.11. 16:50,EL,FC Krasnodar RUS,1:0,FC Basel SUI,1,Fussball - UEFA Europa League
081,28.11. 18:30,NFL,Detroit Lions,20:24,Chicago Bears,2,Football - USA NFL
082,28.11. 18:55,EL,Wolfsberg AUT*,0:1,M'gladbach GER,2,Fussball - UEFA Europa League
083,28.11. 18:55,EL,Wolfsberger AC+1,1:1,Mönchengladbach,X,Fussball - UEFA Europa League
084,28.11. 18:55,EL,Ist.Basaks TUR,0:3,AS Roma ITA,2,Fussball - UEFA Europa League
085,28.11. 18:55,EL,Besiktas Ist. TUR,2:1,Slov. Bratisl. SVK,1,Fussball - UEFA Europa League
086,28.11. 18:55,EL,Sporting Braga POR,3:3,Wolverhampton ENG,X,Fussball - UEFA Europa League
087,28.11. 18:55,EL,AZ Alkmaar NED*,2:2,FK Partizan SRB,X,Fussball - UEFA Europa League
088,28.11. 18:55,EL,YB Bern SUI,1:2,FC Porto POR,2,Fussball - UEFA Europa League
089,28.11. 18:55,EL,Feyenoord NED,2:2,Gl.Rangers SCO,X,Fussball - UEFA Europa League
090,28.11. 18:55,EL,ZSKA Moskau RUS,1:1,Ludog. Razgrad BUL,X,Fussball - UEFA Europa League
091,28.11. 18:55,EL,Oleksandria UKR*,0:1,VfL Wolfsburg GER,2,Fussball - UEFA Europa League
092,28.11. 18:55,EL,St. Etienne FRA,0:0,KAA Gent BEL,X,Fussball - UEFA Europa League
093,28.11. 18:55,EL,Ferencvaros HUN,2:2,Espanyol Barc. ESP,X,Fussball - UEFA Europa League
094,28.11. 19:00,EH SWE,Frölunda HC,4:1,IK Oskarshamn,1,Eishockey - Schweden Elitserien
095,28.11. 19:00,EH SWE,Djurgardens IF,2:0,Leksands IF,1,Eishockey - Schweden Elitserien
096,28.11. 19:00,EH SWE,Lulea Hockey,4:1,HC Örebro,1,Eishockey - Schweden Elitserien
097,28.11. 19:00,EH SWE,Färjestads BK,4:2,Skelleftea AIK,1,Eishockey - Schweden Elitserien
098,28.11. 19:00,EH SWE,Rögle BK,3:3,Malmö IF,X,Eishockey - Schweden Elitserien
099,28.11. 19:00,EH SWE,Brynas IF,3:1,Linköpings HC,1,Eishockey - Schweden Elitserien
100,28.11. 19:00,EH SWE,Växjö Lakers,2:4,HV 71,2,Eishockey - Schweden Elitserien
101,28.11. 19:30,EH GER,EHC Wolfsburg,1:3,Adler Mannheim,2,Eishockey - Deutschland Deutsche Eishockey Liga
102,28.11. 19:45,EH SUI,EV Zug,3:3,EHC Biel Bienne,X,Eishockey - Schweiz National League A
103,28.11. 21:00,EL,Rosenborg BK NOR,1:2,LASK Linz AUT,2,Fussball - UEFA Europa League
104,28.11. 21:00,EL,Rosenborg BK+1,2:2,LASK Linz,X,Fussball - UEFA Europa League
105,28.11. 21:00,EL,FC Arsenal ENG,1:2,E. Frankfurt GER,2,Fussball - UEFA Europa League
106,28.11. 21:00,EL,FC Arsenal,1:3,Eintr. Frankfurt+1,2,Fussball - UEFA Europa League
107,28.11. 21:00,EL,Sporting Liss. POR,4:0,PSV Eindhoven NED,1,Fussball - UEFA Europa League
108,28.11. 21:00,EL,Vit. Guimaraes POR,1:1,Stand. Lüttich BEL,X,Fussball - UEFA Europa League
109,28.11. 21:00,EL,FC Sevilla ESP,2:0,Qarabag FK AZE,1,Fussball - UEFA Europa League
110,28.11. 21:00,EL,F91 Dudelange LUX,0:2,APOEL Nikosia CYP,2,Fussball - UEFA Europa League
111,28.11. 21:00,EL,Malmö FF SWE,4:3,Dynamo Kiev UKR,1,Fussball - UEFA Europa League
112,28.11. 21:00,EL,FC Lugano SUI*,0:1,FC Kopenhagen DEN,2,Fussball - UEFA Europa League
113,28.11. 21:00,EL,Lazio Rom ITA,1:0,FC CFR Cluj ROU,1,Fussball - UEFA Europa League
114,28.11. 21:00,EL,Celtic Glasgow SCO,3:1,Stade Rennes FRA,1,Fussball - UEFA Europa League
115,28.11. 22:30,NFL,Dallas Cowboys,15:26,Buffalo Bills,2,Football - USA NFL
116,28.11. 23:30,BRA 1,Fluminense RJ,1:0,SE Palmeiras SP,1,Fussball - Brasilien Brasilero Serie A
117,29.11. 01:30,BRA 1,Cruzeiro EC MG,0:1,CS Alagoano AL,2,Fussball - Brasilien Brasilero Serie A
118,29.11. 00:30,BRA 1,Sao Paulo SP,1:0,Vasco Da Gama RJ,1,Fussball - Brasilien Brasilero Serie A
119,29.11. 00:00,BRA 1,Fortaleza EC CE,2:1,Santos SP,1,Fussball - Brasilien Brasilero Serie A
120,29.11. 02:20,NFL,Atlanta Falcons,18:26,N. Orleans Saints,2,Football - USA NFL
